,B,C,E,high,input,low,nthreads,st,pkg0,pkg1,pp00,pp01,dram0,dram1,time
292,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,72.85965,73.412918,40.944458,42.262268,12.452362,8.92662,2.174089
293,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,73.150116,71.156082,40.878998,39.481888,11.996841,9.316406,2.206341
294,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,85.396774,80.475067,60.530624,55.966751,9.871399,8.561569,1.687383
295,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,84.801483,83.528473,59.83252,58.73764,9.383514,9.408997,1.698454
296,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,84.916229,81.696701,59.575012,56.781952,10.119644,8.518814,1.717494
297,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,85.179596,78.974411,60.143158,54.300049,9.793137,8.544464,1.699961
298,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,83.452438,81.452728,58.90976,57.144928,9.367859,9.04216,1.668504
299,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,84.808578,84.441147,59.847366,60.225464,11.019989,7.510284,1.678476
300,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,72.855652,70.825699,40.998596,39.276978,11.031525,10.418869,2.184499
301,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,82.984833,80.356079,58.361328,55.918289,9.137039,9.084198,1.677036
302,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,72.435318,70.693695,40.723404,39.881958,12.581741,8.359787,2.154926
303,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,74.918793,72.574051,42.152954,40.787766,13.012436,8.313171,2.227017
304,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,75.403519,73.771973,42.053635,40.893448,12.041931,10.197739,2.285321
305,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,74.604782,72.910431,41.784027,40.570236,11.902985,10.090408,2.246964
306,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,74.106354,72.307648,41.068527,40.257095,13.081421,8.247955,2.248065
307,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,82.384567,79.901703,58.099319,55.685013,8.848343,9.31601,1.656601
308,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,72.482529,71.216202,40.948441,40.021378,11.166794,10.115082,2.163914
309,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,88.867065,82.483185,63.114532,57.059158,10.003967,9.026443,1.748605
310,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,87.274399,80.967621,61.868454,55.814987,9.617249,8.967148,1.729313
311,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,73.849625,74.044006,41.495163,42.143631,11.640305,10.161163,2.214119
312,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,87.415619,81.891144,62.10939,56.93924,9.961716,8.808914,1.717907
313,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,83.727188,82.352921,59.084625,57.837921,9.183777,9.336105,1.678572
314,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,73.765533,71.910141,41.559814,40.100098,11.52771,10.004181,2.207644
315,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,86.657288,82.071457,60.953369,56.61705,9.623184,9.204041,1.749314
316,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,86.110367,80.459854,61.24205,55.86763,9.666412,8.880142,1.689489
317,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,74.137421,71.87793,41.540497,39.942459,12.370621,9.150406,2.22565
318,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,84.085678,82.583374,59.179321,57.854645,9.302719,9.179184,1.69682
319,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,75.276184,73.323273,41.630096,40.655914,13.305786,8.58252,2.287554
320,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,73.230865,71.156082,41.084351,39.958145,13.009995,8.219299,2.184323
321,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,73.098129,71.154633,40.36673,39.370117,13.110458,8.229523,2.225696
322,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,89.460083,82.914642,63.557159,57.665115,11.004807,8.127106,1.747691
323,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,76.177917,73.972107,42.669617,40.877838,11.979752,10.247925,2.298726
324,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,86.748718,84.528076,60.951584,58.901382,9.388092,9.491776,1.759999
325,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,83.150772,78.781952,58.688278,54.720413,9.732849,8.494141,1.657087
326,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,74.110992,72.388931,41.357819,40.598877,13.139832,8.445297,2.224786
327,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,85.576431,79.729156,60.754547,55.130356,9.434204,9.004196,1.689182
328,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,72.240631,70.42334,40.69603,39.760071,12.492569,8.37207,2.144085
329,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,90.38205,83.336105,63.998886,57.63382,11.028122,8.250473,1.780221
330,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,85.551819,83.54277,60.591232,58.748184,9.270493,9.416061,1.698675
331,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,76.543167,74.233932,43.157639,41.850891,13.483871,8.422623,2.26755
332,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,74.210007,72.070816,41.263199,39.640106,11.866364,10.013474,2.255304
333,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,83.436295,78.337799,59.159607,54.374557,9.471222,8.570694,1.647619
334,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,84.668213,78.932693,59.95166,54.525177,9.640442,8.73703,1.67935
335,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,71.932983,71.664917,40.248932,40.307388,11.251602,10.228455,2.174232
336,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,73.020828,71.111816,41.152405,39.675491,11.494644,9.911316,2.183108
337,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,75.61319,73.671173,42.371567,41.257812,12.993774,8.820053,2.265753
338,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,75.511932,73.952042,42.298798,41.149841,12.111557,10.487793,2.277083
339,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,85.725159,82.546722,60.315811,57.46286,9.929626,8.971039,1.727336
340,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,85.872009,79.974289,60.660461,54.9953,9.635437,9.017349,1.71824
341,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,91.864059,84.861786,64.415848,57.78299,10.445831,9.137573,1.869585
342,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,85.279373,79.784805,60.470047,55.192108,9.345276,9.010117,1.688708
343,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,73.970123,73.823303,41.717514,41.892181,11.444839,10.281555,2.213367
344,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,73.065567,71.151611,40.505051,39.520676,12.918167,8.345978,2.215222
345,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,75.443558,73.833939,42.643494,41.522156,11.948212,10.170761,2.246292
346,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,85.206924,79.090591,60.405045,54.574646,9.505127,8.692566,1.687793
347,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,72.15979,71.095398,39.969589,39.716797,12.614883,8.733688,2.194395
348,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,83.950943,82.092346,59.512344,57.763718,9.053558,9.284149,1.666686
349,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,85.77298,80.693298,60.558731,55.681488,9.49028,9.231567,1.717596
350,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,77.638885,76.363953,43.358749,43.1129,14.020782,9.043274,2.328378
351,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,87.965225,83.082901,62.215286,57.584396,9.987869,9.433731,1.750047
352,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,70.26062,70.596451,39.191513,39.76796,10.750229,10.402679,2.133956
353,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,84.109314,79.090118,59.49675,55.142822,10.504669,7.57811,1.659643
354,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,88.864136,84.794601,62.533539,58.790405,10.293396,9.111542,1.79028
355,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,74.722,72.6017,42.156891,40.332611,11.403259,10.597168,2.235078
356,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,75.606262,73.775681,42.189407,40.86821,12.183594,9.980133,2.287679
357,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,84.878647,79.372864,60.03064,55.077957,10.443878,7.927917,1.679343
358,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,82.742203,80.704498,58.704971,56.78331,8.979324,9.312271,1.63648
359,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,72.699249,72.666229,41.048447,41.287689,11.027771,10.273773,2.173477
360,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,75.736221,73.359009,42.589249,40.49054,11.357849,10.50354,2.278293
361,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,71.748886,70.296295,40.512482,39.361954,11.09761,10.052994,2.144253
362,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,84.787735,81.689972,60.066132,57.010406,8.956024,9.755447,1.686933
363,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,86.273621,81.373291,60.986374,56.428604,9.743866,8.80426,1.717201
364,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,73.016098,71.519348,41.077866,40.005081,11.438232,9.957642,2.18715
365,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,81.783218,79.979263,57.691956,56.119354,9.260834,8.759995,1.638318
366,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,90.892181,84.980331,64.624466,59.193771,10.629898,8.946716,1.778557
367,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,72.081757,72.203049,40.368744,40.738129,10.853699,10.457047,2.176149
368,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,72.586914,70.618042,40.571487,38.917618,10.989471,10.272781,2.19733
369,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,73.343018,71.254898,41.176514,40.030716,13.022522,8.133514,2.186236
370,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,85.215332,78.837875,60.571533,54.350433,9.243973,9.039627,1.679306
371,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,74.476547,72.561935,41.731339,40.476654,12.460159,9.224213,2.235074
372,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,87.946121,83.408478,62.538239,58.234421,9.670975,9.173386,1.729003
373,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,73.26297,71.602722,41.351044,40.07106,11.474899,9.916519,2.186635
374,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,87.305008,82.505432,61.264557,56.88237,10.185776,8.583603,1.767792
375,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,73.895935,71.844681,41.136932,40.055847,13.407303,8.111481,2.225885
376,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,86.912338,81.654648,61.522385,56.780212,10.528076,8.267715,1.717443
377,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,74.5327,72.706161,41.848938,40.591614,12.08844,9.564529,2.236887
378,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,75.940155,73.228912,43.160065,40.900864,12.042587,10.045975,2.244395
379,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,73.11557,71.255859,41.069962,39.432251,10.947906,10.488449,2.204885
380,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,86.724762,81.440735,61.061829,56.272232,10.476562,8.40918,1.738376
381,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,73.338699,71.388458,40.925949,39.923981,13.417831,8.221054,2.204834
382,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,89.495682,84.116318,63.345825,58.480255,10.893295,8.604584,1.769373
383,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,83.775513,81.772003,59.241562,57.210785,8.692429,9.59404,1.678709
384,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,84.360489,78.882874,59.738129,54.696655,10.015869,8.246262,1.668931
385,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,85.665482,81.052689,60.705414,56.56073,10.270462,8.43367,1.689148
386,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,72.698959,70.805405,40.811722,39.847321,13.033081,8.196213,2.166712
387,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,76.236603,74.223022,42.935928,41.520218,12.511475,9.858322,2.277485
388,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,71.417847,70.700851,39.834488,39.572296,11.489426,9.65506,2.164383
389,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,72.69725,70.713272,40.673553,39.049011,11.293579,10.121094,2.197921
390,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,83.994156,81.60318,59.27861,57.139221,9.664215,9.142563,1.679092
391,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,83.732162,78.592163,59.3284,54.472992,9.538925,8.673004,1.658899
392,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,83.76326,83.332764,59.024033,58.663376,8.996429,9.569748,1.688632
393,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,88.514633,82.553726,62.796097,57.140335,9.984329,8.968796,1.748277
394,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,88.160233,82.672882,62.074463,57.068741,10.47023,8.559113,1.768084
395,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,73.246872,71.408539,41.04866,39.335892,10.767563,10.882721,2.216897
396,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,73.454315,71.863403,41.302902,40.125778,11.543152,9.865692,2.204543
397,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,72.909698,71.262558,41.025162,39.76532,11.284653,9.909729,2.1867
398,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,70.860687,71.201736,39.394318,40.507828,12.302048,8.706726,2.143712
399,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,82.872513,79.767929,58.497391,55.644531,9.444183,8.892426,1.656814
400,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,83.905396,83.275635,59.307816,58.769333,9.023834,9.250549,1.678409
